Timestamp,TP9,AF7,AF8,TP10,RightAUX
1732201844.3980668,-41.015625,-11.23046875,-523.4375,41.9921875,0.0
1732201844.4019723,-29.78515625,-49.8046875,-676.7578125,41.9921875,0.0
1732201844.4058778,-9.765625,-20.5078125,-581.54296875,62.98828125,0.0
1732201844.4097834,-5.859375,35.64453125,-323.73046875,83.984375,0.0
1732201844.413689,22.94921875,-7.32421875,-393.5546875,79.1015625,0.0
1732201844.4175942,42.48046875,-16.11328125,-499.51171875,68.84765625,0.0
1732201844.421506,14.6484375,5.37109375,-466.30859375,41.9921875,0.0
1732201844.4254115,53.7109375,4.39453125,-434.08203125,37.109375,0.0
1732201844.429317,43.45703125,-3.41796875,-469.23828125,44.43359375,0.0
1732201844.4332225,21.97265625,-17.578125,-448.2421875,12.20703125,0.0
1732201844.437128,40.0390625,-17.578125,-403.3203125,28.80859375,0.0
1732201844.4410334,69.3359375,-27.83203125,-536.62109375,84.9609375,0.0
1732201844.444939,81.0546875,-50.78125,-684.08203125,114.2578125,0.0
1732201844.4488444,60.05859375,-28.80859375,-621.09375,88.8671875,0.0
1732201844.45275,14.6484375,19.53125,-290.52734375,71.2890625,0.0
1732201844.4566555,85.9375,-5.37109375,-308.10546875,7.8125,0.0
1732201844.460561,183.59375,-46.875,-501.953125,13.18359375,0.0
1732201844.4644666,198.2421875,-28.80859375,-479.98046875,70.3125,0.0
1732201844.4683778,142.08984375,6.8359375,-269.53125,15.13671875,0.0
1732201844.4722834,-16.11328125,-19.04296875,-243.65234375,34.1796875,0.0
1732201844.476189,68.359375,-57.6171875,-363.76953125,57.6171875,0.0
1732201844.4800944,267.578125,-35.15625,-382.8125,58.10546875,0.0
1732201844.484,126.46484375,-29.296875,-392.08984375,-19.53125,0.0
1732201844.4879053,57.12890625,-51.26953125,-358.88671875,-87.40234375,0.0
1732201844.4918108,134.765625,-74.21875,-431.640625,-32.2265625,0.0
1732201844.4957163,58.10546875,-24.4140625,-383.7890625,48.828125,0.0
1732201844.4996219,17.578125,-43.45703125,-241.69921875,-102.5390625,0.0
1732201844.5035274,-6.34765625,-120.1171875,-392.578125,-202.1484375,0.0
1732201844.507433,-52.24609375,-36.1328125,-262.20703125,-40.0390625,0.0
1732201844.5113385,107.421875,0.9765625,7.32421875,34.66796875,0.0
1732201844.5152493,145.99609375,-75.1953125,51.7578125,-120.1171875,0.0
1732201844.5191548,43.9453125,-124.51171875,-165.0390625,-154.296875,0.0
1732201844.5230603,-4.8828125,-77.1484375,-284.1796875,-3.90625,0.0
1732201844.5269659,4.8828125,-35.15625,-47.8515625,-103.02734375,0.0
1732201844.5308714,76.66015625,-70.80078125,93.26171875,-276.85546875,0.0
1732201844.534777,74.21875,-104.98046875,-187.5,-136.71875,0.0
1732201844.5386825,207.03125,-67.3828125,-287.109375,8.30078125,0.0
1732201844.542588,127.9296875,-52.24609375,18.5546875,-93.26171875,0.0
1732201844.5464935,131.8359375,-57.12890625,68.359375,-10.7421875,0.0
1732201844.550399,-15.13671875,-122.55859375,46.875,-221.6796875,0.0
1732201844.5543044,-279.78515625,-190.91796875,58.59375,-488.76953125,0.0
1732201844.55821,67.87109375,-93.26171875,88.8671875,-125.48828125,0.0
1732201844.5621233,216.796875,-54.6875,62.5,76.66015625,0.0
1732201844.5660288,62.01171875,-85.9375,168.9453125,-16.6015625,0.0
1732201844.5699344,135.7421875,-84.47265625,299.31640625,83.49609375,0.0
1732201844.5738397,160.64453125,-95.21484375,319.82421875,32.2265625,0.0
1732201844.5777452,61.03515625,-132.8125,261.23046875,-94.7265625,0.0
1732201844.5816507,41.015625,-163.0859375,144.53125,-104.98046875,0.0
1732201844.5855563,133.7890625,-128.41796875,199.70703125,-37.59765625,0.0
1732201844.5894618,96.19140625,-82.03125,365.234375,-22.4609375,0.0
1732201844.5933673,92.7734375,-97.16796875,320.80078125,108.88671875,0.0
1732201844.5972729,169.43359375,-114.74609375,215.8203125,198.2421875,0.0
1732201844.6011784,11.23046875,-105.95703125,250.48828125,114.2578125,0.0
1732201844.605084,-58.10546875,-127.44140625,283.69140625,-13.671875,0.0
1732201844.6089969,45.8984375,-149.4140625,274.4140625,-122.55859375,0.0
1732201844.6129024,38.57421875,-126.953125,291.015625,-118.65234375,0.0
1732201844.616808,65.91796875,-126.953125,210.9375,-25.390625,0.0
1732201844.6207135,91.30859375,-116.69921875,162.109375,63.4765625,0.0
1732201844.624619,60.546875,-132.32421875,91.796875,40.0390625,0.0
1732201844.6285245,89.84375,-149.4140625,29.78515625,46.38671875,0.0
1732201844.63243,127.44140625,-119.140625,169.43359375,124.0234375,0.0
1732201844.6363356,72.265625,-121.09375,231.93359375,62.5,0.0
1732201844.640241,-17.08984375,-197.265625,-114.74609375,-95.703125,0.0
1732201844.6441464,79.58984375,-182.6171875,-254.8828125,-71.2890625,0.0
1732201844.648052,195.3125,-99.12109375,37.109375,78.61328125,0.0
1732201844.6519575,214.84375,-115.234375,48.33984375,109.375,0.0
1732201844.6558702,124.0234375,-122.55859375,-24.4140625,21.97265625,0.0
1732201844.6597757,104.98046875,-121.09375,-104.98046875,-7.32421875,0.0
1732201844.6636813,202.63671875,-128.41796875,-147.4609375,61.03515625,0.0
1732201844.6675866,166.50390625,-139.6484375,-176.26953125,34.1796875,0.0
1732201844.671492,174.31640625,-142.578125,-215.33203125,19.53125,0.0
1732201844.6753976,148.4375,-146.484375,-306.640625,0.48828125,0.0
1732201844.6793032,104.4921875,-153.80859375,-381.34765625,-26.85546875,0.0
1732201844.6832087,214.84375,-134.765625,-412.59765625,31.73828125,0.0
1732201844.6871142,184.5703125,-162.109375,-582.03125,27.34375,0.0
1732201844.6910198,146.97265625,-137.6953125,-473.6328125,31.25,0.0
1732201844.6949253,149.4140625,-82.51953125,-200.68359375,18.06640625,0.0
1732201844.6988308,72.265625,-121.58203125,-403.3203125,-23.4375,0.0
1732201844.702743,102.05078125,-145.99609375,-520.99609375,-28.80859375,0.0
1732201844.7066486,157.2265625,-111.328125,-376.953125,-6.8359375,0.0
1732201844.710554,127.44140625,-96.19140625,-266.6015625,0.9765625,0.0
1732201844.7144594,108.88671875,-129.8828125,-385.7421875,-16.11328125,0.0
1732201844.718365,124.51171875,-147.94921875,-535.64453125,-8.30078125,0.0
1732201844.7222705,93.26171875,-135.25390625,-557.6171875,0.9765625,0.0
1732201844.726176,0.0,-112.79296875,-452.63671875,-11.71875,0.0
1732201844.7300816,13.671875,-136.23046875,-529.296875,2.9296875,0.0
1732201844.733987,81.54296875,-150.390625,-660.15625,-5.37109375,0.0
1732201844.7378926,5.859375,-88.37890625,-441.40625,-48.33984375,0.0
1732201844.7417982,-35.15625,-103.02734375,-554.6875,-20.99609375,0.0
1732201844.7457037,-67.3828125,-125.9765625,-624.51171875,-2.9296875,0.0
1732201844.7496157,18.5546875,-83.984375,-442.3828125,-13.18359375,0.0
1732201844.7535212,97.65625,-70.80078125,-371.09375,-19.53125,0.0
1732201844.7574267,22.4609375,-105.46875,-487.3046875,-47.36328125,0.0
1732201844.761332,84.47265625,-112.79296875,-605.46875,-51.26953125,0.0
1732201844.7652376,63.96484375,-97.65625,-568.359375,-10.25390625,0.0
1732201844.769143,5.859375,-89.35546875,-565.91796875,-4.39453125,0.0
1732201844.7730486,24.4140625,-90.8203125,-501.46484375,-12.20703125,0.0
1732201844.7769542,-7.8125,-132.32421875,-685.05859375,-20.01953125,0.0
1732201844.7808597,-19.53125,-111.328125,-769.53125,-34.1796875,0.0
1732201844.7847652,32.71484375,-64.94140625,-543.9453125,-35.15625,0.0
1732201844.7886708,-37.59765625,-90.8203125,-563.4765625,-24.90234375,0.0
1732201844.7925763,-53.7109375,-90.33203125,-521.484375,-6.8359375,0.0
1732201844.7964878,21.484375,-72.75390625,-481.93359375,-19.53125,0.0
1732201844.8003933,-35.15625,-79.1015625,-541.50390625,-50.78125,0.0
1732201844.8042989,-79.1015625,-102.05078125,-670.8984375,-39.55078125,0.0
1732201844.8082044,-53.22265625,-94.7265625,-629.39453125,-19.04296875,0.0
1732201844.81211,-18.5546875,-76.66015625,-465.8203125,-13.18359375,0.0
1732201844.8160155,-20.99609375,-95.21484375,-558.10546875,-10.25390625,0.0
1732201844.819921,-34.1796875,-131.8359375,-744.62890625,-29.78515625,0.0
1732201844.8238266,-8.7890625,-128.41796875,-802.24609375,-50.78125,0.0
1732201844.827732,-51.7578125,-73.73046875,-536.1328125,-43.9453125,0.0
1732201844.8316376,-56.640625,-73.2421875,-458.984375,-34.66796875,0.0
1732201844.8355432,-15.13671875,-103.02734375,-596.6796875,-48.33984375,0.0
1732201844.8394485,-45.8984375,-101.07421875,-661.62109375,-52.24609375,0.0
1732201844.84336,-50.29296875,-93.26171875,-656.73828125,-44.921875,0.0
1732201844.8472655,17.578125,-90.8203125,-648.4375,-36.62109375,0.0
1732201844.8511708,11.23046875,-81.0546875,-594.23828125,-35.64453125,0.0
1732201844.8550763,-20.99609375,-76.171875,-563.96484375,-59.5703125,0.0
1732201844.8589818,-11.23046875,-82.51953125,-655.2734375,-78.125,0.0
1732201844.8628874,-1.46484375,-115.234375,-773.92578125,-69.3359375,0.0
1732201844.866793,-36.1328125,-143.5546875,-840.33203125,-43.9453125,0.0
1732201844.8706985,-29.296875,-105.46875,-736.81640625,-43.9453125,0.0
1732201844.874604,-22.94921875,-70.80078125,-601.07421875,-58.59375,0.0
1732201844.8785095,-83.49609375,-107.421875,-733.3984375,-52.734375,0.0
1732201844.882415,-73.2421875,-120.60546875,-819.82421875,-44.43359375,0.0
1732201844.8863206,20.01953125,-94.23828125,-761.23046875,-55.6640625,0.0
1732201844.8902316,39.0625,-84.9609375,-667.96875,-65.91796875,0.0
1732201844.894137,9.765625,-115.234375,-747.55859375,-65.91796875,0.0
1732201844.8980424,-23.4375,-130.859375,-865.234375,-83.0078125,0.0
1732201844.901948,-35.15625,-122.0703125,-820.3125,-90.8203125,0.0
1732201844.9058535,-25.390625,-108.3984375,-797.36328125,-86.42578125,0.0
1732201844.909759,-24.4140625,-121.09375,-868.65234375,-73.2421875,0.0
1732201844.9136646,-35.64453125,-118.65234375,-871.09375,-70.80078125,0.0
1732201844.91757,-28.80859375,-80.56640625,-770.01953125,-86.9140625,0.0
1732201844.9214756,-28.80859375,-93.75,-818.359375,-92.28515625,0.0
1732201844.9253812,-50.29296875,-119.140625,-845.21484375,-75.68359375,0.0
1732201844.9292867,-50.78125,-113.28125,-847.16796875,-84.9609375,0.0
1732201844.9331923,-53.7109375,-85.9375,-793.9453125,-104.98046875,0.0
1732201844.9371054,-37.59765625,-92.7734375,-795.8984375,-104.4921875,0.0
1732201844.941011,-23.4375,-112.3046875,-877.44140625,-100.09765625,0.0
1732201844.9449165,-59.5703125,-104.4921875,-859.86328125,-102.5390625,0.0
1732201844.948822,-63.4765625,-84.9609375,-779.296875,-90.8203125,0.0
1732201844.9527276,-48.828125,-88.37890625,-788.57421875,-85.9375,0.0
1732201844.956633,-68.84765625,-106.93359375,-878.41796875,-93.26171875,0.0
1732201844.9605386,-95.703125,-103.515625,-901.85546875,-92.28515625,0.0
1732201844.9644442,-98.14453125,-80.078125,-859.86328125,-79.58984375,0.0
1732201844.9683495,-96.19140625,-75.68359375,-816.40625,-73.2421875,0.0
1732201844.972255,-92.28515625,-81.54296875,-782.71484375,-51.26953125,0.0
1732201844.9761605,-103.515625,-78.61328125,-801.26953125,-67.87109375,0.0
1732201844.980066,-121.58203125,-85.44921875,-826.66015625,-111.328125,0.0
1732201844.983979,-116.69921875,-95.703125,-867.1875,-93.75,0.0
1732201844.9878845,-110.3515625,-98.14453125,-872.0703125,-62.98828125,0.0
1732201844.99179,-97.16796875,-63.96484375,-702.1484375,-75.1953125,0.0
1732201844.9956954,-91.796875,-65.4296875,-700.1953125,-111.81640625,0.0
1732201844.999601,-105.95703125,-102.5390625,-824.21875,-124.51171875,0.0
1732201845.0035064,-114.74609375,-125.0,-884.27734375,-116.2109375,0.0
1732201845.007412,-114.2578125,-92.28515625,-782.2265625,-88.37890625,0.0
1732201845.0113175,-98.14453125,-62.5,-645.5078125,-88.37890625,0.0
1732201845.015223,-116.2109375,-111.81640625,-767.578125,-111.81640625,0.0
1732201845.0191286,-134.27734375,-133.7890625,-879.39453125,-121.09375,0.0
1732201845.023034,-116.2109375,-102.5390625,-788.0859375,-122.0703125,0.0
1732201845.0269396,-108.88671875,-101.5625,-769.04296875,-112.79296875,0.0
1732201845.0308523,-130.859375,-87.890625,-704.58984375,-121.09375,0.0
1732201845.0347579,-164.55078125,-82.03125,-656.73828125,-111.328125,0.0
1732201845.0386634,-175.78125,-90.33203125,-681.15234375,-114.2578125,0.0
1732201845.042569,-183.10546875,-105.95703125,-765.625,-159.1796875,0.0
1732201845.0464745,-177.734375,-104.4921875,-797.36328125,-150.87890625,0.0
1732201845.0503798,-146.97265625,-102.05078125,-715.8203125,-99.609375,0.0
1732201845.0542853,-154.78515625,-97.16796875,-617.1875,-104.00390625,0.0
1732201845.0581908,-188.4765625,-98.14453125,-669.921875,-136.71875,0.0
1732201845.0620964,-177.24609375,-135.25390625,-805.17578125,-116.69921875,0.0
1732201845.066002,-150.87890625,-100.5859375,-701.171875,-108.3984375,0.0
1732201845.0699074,-150.390625,-56.640625,-530.76171875,-99.609375,0.0
1732201845.073813,-135.25390625,-81.54296875,-636.23046875,-84.9609375,0.0
1732201845.0777252,-133.7890625,-77.1484375,-676.7578125,-107.421875,0.0
1732201845.0816307,-154.296875,-60.05859375,-595.703125,-132.32421875,0.0
1732201845.0855362,-164.55078125,-63.4765625,-545.8984375,-132.8125,0.0
1732201845.0894418,-189.453125,-82.03125,-548.33984375,-98.6328125,0.0
1732201845.0933473,-198.2421875,-85.44921875,-556.15234375,-63.96484375,0.0
1732201845.0972528,-187.98828125,-79.58984375,-553.22265625,-97.65625,0.0
1732201845.1011584,-193.84765625,-66.89453125,-516.11328125,-137.20703125,0.0
1732201845.105064,-195.3125,-90.8203125,-606.93359375,-117.67578125,0.0
1732201845.1089694,-242.1875,-94.7265625,-608.88671875,-88.8671875,0.0
1732201845.112875,-274.90234375,-36.62109375,-259.765625,-90.33203125,0.0
1732201845.1167803,-238.76953125,-62.01171875,-360.83984375,-110.3515625,0.0
1732201845.1206858,-240.72265625,-83.984375,-491.69921875,-96.19140625,0.0
1732201845.1245978,-281.25,-67.3828125,-376.953125,-87.40234375,0.0
1732201845.1285033,-286.62109375,-70.80078125,-271.97265625,-97.65625,0.0
1732201845.1324089,-296.38671875,-86.9140625,-285.64453125,-95.703125,0.0
1732201845.1363144,-322.75390625,-84.9609375,-301.7578125,-81.54296875,0.0
1732201845.14022,-312.5,-84.9609375,-311.5234375,-86.9140625,0.0
1732201845.1441255,-310.546875,-98.6328125,-395.01953125,-116.2109375,0.0
1732201845.148031,-338.8671875,-85.44921875,-303.22265625,-105.95703125,0.0
1732201845.1519363,-335.44921875,-97.16796875,-354.98046875,-87.40234375,0.0
1732201845.1558418,-317.3828125,-78.61328125,-303.22265625,-98.6328125,0.0
1732201845.1597474,-307.12890625,-46.38671875,-172.8515625,-113.76953125,0.0
1732201845.163653,-275.87890625,-66.89453125,-301.7578125,-105.46875,0.0
1732201845.1675584,-271.97265625,-58.10546875,-240.72265625,-77.63671875,0.0
1732201845.1714702,-282.71484375,-22.94921875,-51.26953125,-60.546875,0.0
1732201845.1753755,-292.96875,-15.13671875,-20.5078125,-82.03125,0.0
1732201845.179281,-291.50390625,-41.015625,-264.6484375,-94.23828125,0.0
1732201845.1831865,-262.20703125,-40.52734375,-406.73828125,-93.26171875,0.0
1732201845.187092,-234.375,-24.90234375,-284.66796875,-87.890625,0.0
1732201845.1909976,-195.3125,-14.6484375,-222.65625,-83.49609375,0.0
1732201845.1949031,-187.01171875,-24.4140625,-388.671875,-83.0078125,0.0
1732201845.1988087,-160.15625,-20.99609375,-557.12890625,-91.796875,0.0
1732201845.2027142,-145.5078125,32.2265625,-344.23828125,-125.0,0.0
1732201845.2066197,-138.671875,32.2265625,-313.4765625,-119.62890625,0.0
1732201845.2105253,-131.34765625,3.41796875,-360.3515625,-100.5859375,0.0
1732201845.2144308,-103.02734375,12.20703125,-334.9609375,-116.69921875,0.0
1732201845.218342,-111.328125,21.97265625,-311.5234375,-129.8828125,0.0
1732201845.2222476,-101.5625,-6.34765625,-405.76171875,-125.9765625,0.0
1732201845.2261531,-4.39453125,-30.2734375,-492.1875,-110.83984375,0.0
1732201845.2300587,-65.4296875,-7.32421875,-336.9140625,-103.02734375,0.0
1732201845.2339642,-103.02734375,0.9765625,-300.29296875,-100.09765625,0.0
1732201845.2378697,-69.3359375,-24.4140625,-429.6875,-122.0703125,0.0
1732201845.241775,-62.98828125,-69.82421875,-665.52734375,-135.7421875,0.0
1732201845.2456806,-49.31640625,-48.33984375,-648.92578125,-121.09375,0.0
1732201845.249586,-43.45703125,16.11328125,-241.2109375,-112.79296875,0.0
1732201845.2534916,-70.80078125,-15.13671875,-288.0859375,-107.421875,0.0
1732201845.2573972,-64.453125,-41.015625,-409.66796875,-117.1875,0.0
1732201845.2613027,-19.04296875,-38.0859375,-396.484375,-117.67578125,0.0
1732201845.2652137,-22.94921875,-33.69140625,-370.1171875,-108.3984375,0.0
1732201845.2691193,-44.921875,-39.0625,-395.5078125,-97.65625,0.0
1732201845.2730246,-59.5703125,-44.43359375,-389.6484375,-96.6796875,0.0
1732201845.27693,-74.70703125,-40.52734375,-321.2890625,-109.86328125,0.0
1732201845.2808356,-81.0546875,-44.921875,-394.53125,-125.9765625,0.0
1732201845.2847412,-56.640625,-74.21875,-619.62890625,-106.4453125,0.0
1732201845.2886467,-43.9453125,-62.98828125,-583.0078125,-76.66015625,0.0
1732201845.2925522,-75.68359375,-7.32421875,-277.34375,-85.9375,0.0
1732201845.2964578,-62.98828125,-20.5078125,-327.63671875,-119.62890625,0.0
1732201845.3003633,-69.3359375,-62.98828125,-477.05078125,-111.81640625,0.0
1732201845.3042688,-106.93359375,-69.82421875,-562.5,-75.68359375,0.0
1732201845.3081744,-94.23828125,-31.73828125,-377.9296875,-56.15234375,0.0
1732201845.3120878,-90.8203125,-28.3203125,-251.46484375,-43.45703125,0.0
1732201845.315993,-112.3046875,-48.828125,-353.02734375,-67.3828125,0.0
1732201845.3198986,-110.3515625,-40.0390625,-371.58203125,-108.3984375,0.0
1732201845.3238041,-123.046875,-36.1328125,-346.6796875,-129.39453125,0.0
1732201845.3277097,-149.4140625,-33.69140625,-336.42578125,-121.09375,0.0
1732201845.3316152,-124.0234375,-47.8515625,-349.609375,-70.80078125,0.0
1732201845.3355207,-133.30078125,-50.29296875,-304.6875,-41.50390625,0.0
1732201845.3394263,-173.828125,-32.71484375,-264.6484375,-64.94140625,0.0
1732201845.3433318,-164.55078125,-58.10546875,-373.046875,-87.40234375,0.0
1732201845.3472373,-158.69140625,-76.66015625,-428.22265625,-73.73046875,0.0
1732201845.351143,-181.15234375,-40.52734375,-138.671875,-46.38671875,0.0
1732201845.3550484,-204.58984375,-43.45703125,-59.5703125,-67.87109375,0.0
1732201845.358961,-239.74609375,-70.80078125,-330.56640625,-103.515625,0.0
1732201845.3628666,-215.33203125,-61.5234375,-366.2109375,-84.9609375,0.0
1732201845.3667722,-166.015625,-40.0390625,-141.6015625,-52.734375,0.0
1732201845.3706777,-164.55078125,-33.69140625,45.41015625,-32.71484375,0.0
1732201845.3745832,-189.94140625,-54.19921875,-74.21875,-33.203125,0.0
1732201845.3784888,-232.421875,-89.35546875,-316.89453125,-73.2421875,0.0
1732201845.3823943,-218.75,-75.68359375,-219.7265625,-46.875,0.0
1732201845.3862998,-186.03515625,-41.9921875,2.44140625,7.8125,0.0
1732201845.3902054,-184.08203125,-74.70703125,-145.99609375,29.296875,0.0
1732201845.394111,-292.48046875,-86.9140625,-249.51171875,42.48046875,0.0
1732201845.3980165,-278.80859375,-47.8515625,-50.78125,28.80859375,0.0
1732201845.401922,-114.2578125,-46.38671875,-172.8515625,33.203125,0.0
1732201845.4058344,-129.8828125,-36.62109375,-203.125,35.64453125,0.0
1732201845.40974,-144.04296875,-5.37109375,-21.97265625,56.15234375,0.0
1732201845.4136455,-109.375,-7.32421875,34.66796875,80.56640625,0.0
1732201845.417551,-128.41796875,-33.69140625,-149.4140625,77.1484375,0.0
1732201845.4214566,-167.96875,-36.1328125,-289.55078125,60.546875,0.0
1732201845.425362,-172.8515625,-41.9921875,-332.51953125,34.66796875,0.0
1732201845.4292676,-154.296875,-20.5078125,-145.99609375,45.41015625,0.0
1732201845.4331732,-163.57421875,-14.6484375,-22.94921875,67.3828125,0.0
1732201845.4370785,-161.62109375,-72.75390625,-352.05078125,50.78125,0.0
1732201845.440984,-151.85546875,-55.17578125,-398.4375,38.57421875,0.0
1732201845.4448895,-141.11328125,-2.9296875,-167.48046875,58.59375,0.0
1732201845.448795,-163.57421875,-19.53125,-132.8125,68.359375,0.0
1732201845.4527073,-191.89453125,-24.4140625,-84.47265625,57.12890625,0.0
1732201845.4566128,-140.13671875,-10.25390625,-13.18359375,61.03515625,0.0
1732201845.4605184,-93.26171875,-22.4609375,-38.57421875,75.1953125,0.0
1732201845.464424,-110.83984375,-40.52734375,-226.5625,79.58984375,0.0
1732201845.4683294,-180.6640625,-38.0859375,-251.953125,58.59375,0.0
1732201845.472235,-145.99609375,-37.59765625,-75.1953125,66.40625,0.0
1732201845.4761405,-81.0546875,-36.1328125,-95.21484375,42.96875,0.0
1732201845.480046,-88.37890625,-51.7578125,-390.13671875,7.8125,0.0
1732201845.4839516,-92.28515625,-51.7578125,-512.20703125,31.73828125,0.0
1732201845.487857,-71.77734375,7.8125,-91.796875,62.98828125,0.0
1732201845.4917624,-59.08203125,2.9296875,-62.01171875,52.24609375,0.0
1732201845.495668,-57.6171875,-30.76171875,-212.890625,41.015625,0.0
1732201845.49958,-59.5703125,-32.71484375,-193.359375,20.01953125,0.0
1732201845.5034854,-30.76171875,-29.296875,-232.91015625,-4.8828125,0.0
1732201845.507391,-5.37109375,-31.25,-262.20703125,41.50390625,0.0
1732201845.5112965,-5.859375,-28.80859375,-198.73046875,40.52734375,0.0
1732201845.515202,-2.9296875,-39.0625,-156.73828125,33.69140625,0.0
1732201845.5191076,1.46484375,-66.89453125,-332.51953125,39.0625,0.0
1732201845.523013,-6.8359375,-64.453125,-384.27734375,6.8359375,0.0
1732201845.5269186,-37.59765625,-77.1484375,-497.0703125,30.2734375,0.0
1732201845.5308242,-47.8515625,-43.9453125,-320.3125,38.57421875,0.0
1732201845.5347297,-52.24609375,-1.953125,-5.37109375,19.53125,0.0
1732201845.5386353,-62.5,-39.0625,-198.73046875,-24.90234375,0.0
1732201845.5425408,-47.8515625,-52.734375,-358.88671875,-7.8125,0.0
1732201845.5464523,-58.59375,-28.80859375,-189.94140625,61.5234375,0.0
1732201845.5503578,-107.91015625,-7.32421875,25.87890625,25.87890625,0.0
1732201845.5542634,-69.82421875,-37.109375,-88.37890625,2.9296875,0.0
1732201845.558169,-12.20703125,-41.9921875,-204.58984375,17.578125,0.0
1732201845.5620744,-49.31640625,-38.0859375,-205.078125,22.4609375,0.0
1732201845.56598,-78.125,-54.19921875,-273.92578125,10.7421875,0.0
1732201845.5698855,-37.59765625,-49.31640625,-307.6171875,15.13671875,0.0
1732201845.573791,-70.80078125,-40.0390625,-339.84375,25.390625,0.0
1732201845.5776966,-86.9140625,-1.953125,-62.01171875,5.37109375,0.0
1732201845.581602,-18.06640625,-21.484375,-104.00390625,30.76171875,0.0
1732201845.5855074,-45.41015625,-48.33984375,-266.6015625,-3.41796875,0.0
1732201845.589413,-62.5,-33.69140625,-161.62109375,1.953125,0.0
1732201845.5933242,-44.43359375,-13.671875,14.16015625,12.20703125,0.0
1732201845.5972297,-28.3203125,-8.7890625,-9.765625,-29.296875,0.0
1732201845.6011353,-54.19921875,-45.8984375,-219.23828125,-60.05859375,0.0
1732201845.6050408,-51.7578125,-31.25,-205.56640625,-116.69921875,0.0
1732201845.6089463,-59.5703125,-6.34765625,-95.21484375,-41.015625,0.0
1732201845.6128519,-71.2890625,-45.41015625,-125.48828125,-6.34765625,0.0
1732201845.6167574,-20.01953125,-75.68359375,-395.5078125,-21.97265625,0.0
1732201845.620663,-90.8203125,-48.828125,-441.89453125,-30.2734375,0.0
1732201845.6245685,-125.48828125,-25.390625,-203.61328125,-84.9609375,0.0
1732201845.628474,-44.921875,-52.734375,-201.66015625,-71.2890625,0.0
1732201845.6323793,-76.171875,-38.0859375,-157.2265625,-7.8125,0.0
1732201845.6362848,-77.63671875,-26.3671875,-59.5703125,-58.10546875,0.0
1732201845.6401958,14.6484375,-26.3671875,-188.4765625,-82.03125,0.0
1732201845.6441014,-4.39453125,-41.50390625,-393.5546875,-33.203125,0.0
1732201845.648007,-31.73828125,-40.52734375,-307.6171875,-31.25,0.0
1732201845.6519125,-76.66015625,-13.18359375,-78.61328125,-58.10546875,0.0
1732201845.655818,-51.7578125,-27.83203125,-122.0703125,-69.82421875,0.0
1732201845.6597233,6.8359375,-81.54296875,-490.234375,-83.0078125,0.0
1732201845.6636288,-9.765625,-94.23828125,-602.5390625,-135.25390625,0.0
1732201845.6675344,-41.9921875,-45.8984375,-269.04296875,-126.46484375,0.0
1732201845.67144,-152.34375,-15.13671875,-119.62890625,-108.88671875,0.0
1732201845.6753454,-131.8359375,-69.82421875,-317.3828125,-137.20703125,0.0
1732201845.679251,-55.6640625,-134.27734375,-542.48046875,-208.49609375,0.0
1732201845.6831565,-91.796875,-66.89453125,-368.1640625,-181.640625,0.0
1732201845.68707,-67.87109375,-34.1796875,-257.32421875,-32.2265625,0.0
1732201845.6909752,-90.8203125,-63.96484375,-230.46875,-121.09375,0.0
1732201845.6948807,-56.15234375,-50.29296875,-196.77734375,-195.3125,0.0
1732201845.6987863,13.671875,-57.12890625,-304.19921875,-151.85546875,0.0
